Spotify ID,Artist IDs,song,Album Name,artist,Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6TvRXexUmHDvmYTfnjSO1I,10LLaI6A4jACT6M5ddEEFg,Ahir Bhairav - Madhlayay Rupak Taal - Instrumental,Indradhanush / Rainbow - Short Composition of Raga,Rakesh Chaurasia,08-10-2014,636480,35,spotify:user:,2023-11-14T08:04:21Z,"bansuri,hindustani classical,hindustani instrumental,indian classical",0.519,0.392,6,-18.516,0,0.145,0.945,0.885,0.0936,0.68,105.259,1
0AkdTDEWt5XPcSa9g491g7,"10LLaI6A4jACT6M5ddEEFg,7ETcoV7VniCB1EvWjtbMMU,25fjGNyVfjtes1KDulSKME",Raag Bhaiaravi - Alap,Call Of The Divine -Magical Flute of Rakesh Chaurasia,"Rakesh Chaurasia,Vijay Ghate,Bhavani Shankar",01-09-2013,217706,27,spotify:user:,2023-11-14T08:04:21Z,"bansuri,hindustani classical,hindustani instrumental,indian classical,tabla,indian percussion",0.201,0.0906,6,-15.451,0,0.0406,0.995,0.923,0.27,0.298,54.036,4
3iYuSL6nIf7mVNx5vjINin,"3dwrhshMCjEwJxJDEbWXWT,4UzSI1MLxlF0T0QryIfgoh",Dhun In Raga Bhairavi,Sheer Magic (Live),"Anuradha Pal,Shahid Parvez",07-01-2016,978280,31,spotify:user:,2023-11-14T08:04:21Z,"hindustani instrumental,indian classical,tabla,hindustani classical,sitar",0.457,0.442,2,-7.328,0,0.0539,0.704,0.236,0.681,0.328,125.151,3
1w4bj9BPLsC0nCvnahY612,2BtkOvKNQUqyBvK5pnSx3P,Raaga Bhairav,Seven Raagas - Ronu Majumdar,Ronu Majumdar,14-09-2017,631000,20,spotify:user:,2023-11-14T08:04:21Z,"bansuri,hindustani classical,hindustani instrumental,indian classical",0.391,0.246,4,-17.771,1,0.0649,0.983,0.898,0.105,0.0863,157.626,3
6otJVpF33JpHfxS4Uhz3Y6,5Sf70jLYRR15STASRqsC3x,Sarod Todi Alap,"Relaxing Ragas, Vol. 5",Bapu Padmanabha,06-10-2022,278818,29,spotify:user:,2023-11-14T08:04:21Z,bansuri,0.344,0.433,10,-8.805,0,0.0321,0.911,0.883,0.0944,0.0388,86.522,4
47INRaiHBWZBSevNaVS9a0,6W1YoudRbtmvymApgIb238,Raag Shobhavari,Best of Baluji Shrivastav,Baluji Shrivastav,24-02-2017,516400,33,spotify:user:,2023-11-14T08:04:21Z,"hindustani classical,indian classical,sitar",0.47,0.54,1,-8.838,0,0.0351,0.667,0.207,0.0572,0.333,107.714,4
47cF2i41adXIcbM7Witjz9,2BtkOvKNQUqyBvK5pnSx3P,Bhastrika Pranayam Raag Shuddha Sarang,Music For Pranayam,Ronu Majumdar,28-03-2008,332225,17,spotify:user:,2023-11-14T08:04:21Z,"bansuri,hindustani classical,hindustani instrumental,indian classical",0.238,0.182,4,-15.091,1,0.0376,0.993,0.945,0.327,0.118,107.554,4
1iOJROLXHdQM4eOyFutqKw,6jGk8eDMQBWb1IjNLI51Yz,Peaceful Escape (Raga Bhimpalasi),Whisper,G.S. Sachdev,14-09-2006,303333,36,spotify:user:,2023-11-14T08:04:21Z,"bansuri,hindustani classical,hindustani instrumental,indian classical",0.226,0.0194,0,-23.735,1,0.0403,0.994,0.467,0.101,0.246,79.646,1
0fhMfRX1cNa5YqjADO581I,7CozfB3IEACZpAelpwkUon,Pilu,The Raga Guide,Hariprasad Chaurasia,10-08-1999,352840,34,spotify:user:,2023-11-14T08:04:21Z,"bansuri,hindustani classical,hindustani instrumental,indian classical",0.493,0.0518,4,-27.959,1,0.0465,0.978,0.128,0.0771,0.181,117.274,4
6b9iKoO6mgaeUwjZGSqdn8,3R3kXhcudwAwi9WXL0nIjg,Raag Dhani-Alap,Pandit Raghunath Seth,Raghunath Seth,01-10-1997,334466,29,spotify:user:,2023-11-14T08:04:21Z,"bansuri,hindustani instrumental,indian classical",0.209,0.06,9,-16.215,1,0.0425,0.989,0.00636,0.219,0.302,133.031,4
2LOwDjRTCEV72ijYjHSZlu,6jGk8eDMQBWb1IjNLI51Yz,Raga Patdeep - Alap,Aradhana,G.S. Sachdev,01-01-2005,435893,32,spotify:user:,2023-11-14T08:04:21Z,"bansuri,hindustani classical,hindustani instrumental,indian classical",0.166,0.00696,5,-26.937,1,0.0492,0.946,0.00559,0.128,0.148,128.132,3
4T6cqFR1Kz0vHMHJNzXjXF,2BtkOvKNQUqyBvK5pnSx3P,Raag Kedar,The Music Of YOG,Ronu Majumdar,14-09-2007,498613,28,spotify:user:,2023-11-14T08:04:21Z,"bansuri,hindustani classical,hindustani instrumental,indian classical",0.201,0.0193,4,-18.986,1,0.0417,0.993,0.891,0.173,0.433,85.077,3
4b1dYNiXcttf5fMXLj06Gn,5D7gnyD7U75lCDAJxIW5Ew,Alap in Hamsadhwani - Live,Flute Meditations (Live),Shastro,23-11-2018,508000,37,spotify:user:,2023-11-14T08:04:21Z,"kirtan,meditation",0.207,0.0725,3,-20.593,1,0.0397,0.99,0.287,0.0887,0.23,87.168,3
0WWG8ZXW9rnG1dfHutBj9R,5Sf70jLYRR15STASRqsC3x,Violin Alap Yaman,"Relaxing Ragas, Vol. 5",Bapu Padmanabha,06-10-2022,111756,30,spotify:user:,2023-11-14T08:04:21Z,bansuri,0.301,0.218,11,-8.944,1,0.0338,0.932,0.725,0.0815,0.109,114.904,5
3NtO6vGj5BjIHT9Fq9FRZH,1nJHIxlczWcRhAGZLY1qom,Love (alap),"The Valley Recalls - Peace, Love & Harmony",Pandit Shivkumar Sharma & Pandit Hariprasad Chaurasia,1996,356960,33,spotify:user:,2023-11-14T08:04:21Z,"bansuri,hindustani classical,santoor",0.327,0.112,7,-19.955,1,0.0395,0.945,0.157,0.162,0.168,169.877,4
1rnN4Sw2lrDrohbbX7KNPP,"1z32zRkxwsdSPdH94j7eF9,6W68ewYGmJgtVekZFZeBvt",Raga Bhupali - Teentaal,Colours of Romance - Raga Bhupali,"Ulhas Bapat,Aneesh Pradhan",09-11-2022,290000,30,spotify:user:,2023-11-14T08:04:21Z,"hindustani classical,santoor,tabla",0.319,0.742,2,-13.501,1,0.0456,0.355,0.855,0.307,0.77,133.495,4
2H9Lmrb6cL20hI8nAd9npg,2BtkOvKNQUqyBvK5pnSx3P,Relaxation Raag Jait,Music For Pranayam,Ronu Majumdar,28-03-2008,212976,24,spotify:user:,2023-11-14T08:04:21Z,"bansuri,hindustani classical,hindustani instrumental,indian classical",0.245,0.159,4,-15.904,1,0.035,0.993,0.855,0.25,0.116,76.776,4
5K56gLQIT9UhXcENzvBr7r,6jGk8eDMQBWb1IjNLI51Yz,Raga Shudh Kalyan Alap,Introspection,G.S. Sachdev,06-12-2011,314586,31,spotify:user:,2023-11-14T08:04:21Z,"bansuri,hindustani classical,hindustani instrumental,indian classical",0.173,0.016,5,-23.556,1,0.0429,0.995,0.035,0.116,0.322,78.847,4
5saBuelkpG2DAwJuLmUVFr,2BtkOvKNQUqyBvK5pnSx3P,Raaga Kafi,Seven Raagas - Ronu Majumdar,Ronu Majumdar,14-09-2017,450000,20,spotify:user:,2023-11-14T08:04:21Z,"bansuri,hindustani classical,hindustani instrumental,indian classical",0.398,0.154,6,-18.276,0,0.0449,0.99,0.853,0.105,0.399,83.935,4
5BxDNOkhRk8m8FAt5q0Q82,"10LLaI6A4jACT6M5ddEEFg,7ETcoV7VniCB1EvWjtbMMU,25fjGNyVfjtes1KDulSKME",Raag Durga -Jod,Call Of The Divine -Magical Flute of Rakesh Chaurasia,"Rakesh Chaurasia,Vijay Ghate,Bhavani Shankar",01-09-2013,537546,15,spotify:user:,2023-11-14T08:04:21Z,"bansuri,hindustani classical,hindustani instrumental,indian classical,tabla,indian percussion",0.45,0.339,1,-10.796,0,0.0348,0.951,0.824,0.34,0.205,87.34,4
3nqZPfwkcE9NCOqUe32Aps,7cOq32s7XaaDAgYnMp7aPW,Raag Puriya,The Music Of YOG,Purbayan Chatterjee,14-09-2007,684893,25,spotify:user:,2023-11-14T08:04:21Z,"hindustani classical,indian classical,sitar",0.469,0.0389,6,-15.739,0,0.0379,0.981,0.136,0.0759,0.0448,132.857,4
4yGyzGbABIDn6bR39xdlFa,"10LLaI6A4jACT6M5ddEEFg,7ETcoV7VniCB1EvWjtbMMU,25fjGNyVfjtes1KDulSKME",Raag Durga - Alap,Call Of The Divine -Magical Flute of Rakesh Chaurasia,"Rakesh Chaurasia,Vijay Ghate,Bhavani Shankar",01-09-2013,358680,20,spotify:user:,2023-11-14T08:04:21Z,"bansuri,hindustani classical,hindustani instrumental,indian classical,tabla,indian percussion",0.221,0.0487,6,-15.194,0,0.0391,0.995,0.666,0.312,0.25,69.514,4
06b1A7Hm76A8v2wirNWdEN,"2BtkOvKNQUqyBvK5pnSx3P,25meY1P3KyepIBDfWuEmz4",Rag Jainjhoti - Alap & Gat in Teental,Lady Astride the Tiger,"Ronu Majumdar,Abhijit Banerjee",06-12-2011,548560,33,spotify:user:,2023-11-14T08:04:21Z,"bansuri,hindustani classical,hindustani instrumental,indian classical,tabla",0.435,0.146,6,-23.797,0,0.108,0.984,0.89,0.124,0.157,80.938,4
5Z1ko5uIHPB7cMUzHJdDKh,1nJHIxlczWcRhAGZLY1qom,Harmony (alap),"The Valley Recalls - Peace, Love & Harmony",Pandit Shivkumar Sharma & Pandit Hariprasad Chaurasia,1996,540305,35,spotify:user:,2023-11-14T08:04:21Z,"bansuri,hindustani classical,santoor",0.364,0.0703,2,-22.663,1,0.0335,0.951,0.165,0.132,0.172,86.405,3
549CjfalI3rn3CqP4P4eez,51OgTOMeriyJbz07cpve3u,Raga Abhogi,The Spirit of Yoga,Sangit Om,01-12-2009,212360,26,spotify:user:,2023-11-14T08:04:21Z,meditation,0.141,0.115,5,-14.538,1,0.0405,0.986,0.000163,0.379,0.102,76.134,3
0NYnNPUscMRxffTjNRpaTc,7rZubTb0F8TCTUsNBgfy9I,Meditating On The Ocean of Awareness - Mohanam Raga,Classical Indian Music for Healing and Relaxation - The Ancient Beauty of the Veena With Young Virtuosa Gayatri Govindarajan,Music for Deep Meditation,17-02-2008,387030,30,spotify:user:,2023-11-14T08:04:21Z,meditation,0.436,0.116,11,-17.443,1,0.0395,0.986,0.478,0.103,0.343,120.527,4
2nud2gDGnF8gh0r1owaf0U,1IsvL603uF5ieIXYApKcnr,Serenity - Raga Jaijaivanti,Ragas For Relaxation - Absolute Calm,Amjad Ali Khan,01-01-2007,829573,30,spotify:user:,2023-11-14T08:04:21Z,"filmi,hindustani classical,hindustani instrumental,indian classical,sarod",0.606,0.0077,6,-17.384,1,0.108,0.918,0.0125,0.132,0.0792,96.788,4
1EyScoCwS6siqjsv3st60R,4Q71a45GZQftTkJRMYqtVn,Raag Miyan Ki Malhar,De Stress Refresh,Arnab Chakrabarty,02-03-2006,683337,15,spotify:user:,2023-11-14T08:04:21Z,"hindustani instrumental,indian classical,sarod",0.522,0.0101,2,-20.379,1,0.0501,0.992,0.681,0.168,0.167,112.731,3
38W5klddZEyd4qw1DpTuFt,5VjvnatSJPsJtYQIX2qOlV,Raga Kalavati - Alaap,Dreamwaves,Satish Vyas,2001,565731,26,spotify:user:,2023-11-14T08:04:21Z,"hindustani instrumental,indian classical,santoor",0.329,0.0961,7,-28.711,1,0.0311,0.822,0.842,0.0792,0.0723,108.83,3
7yWWWPWhSZ5Yhv0mQMl9w6,10TUORRjZ8DeHwsa5DLzvo,Raga Darbari Kanada - For Healing Insomnia,Healing Sitar,Chirag Katti,15-02-2021,1162000,23,spotify:user:,2023-11-14T08:04:21Z,sitar,0.438,0.426,7,-6.359,1,0.0404,0.855,0.265,0.103,0.233,108.345,4
38W6cHZcyVGXRJxkBKEtCM,7rZubTb0F8TCTUsNBgfy9I,Shri Ranjani- Play of Consciousness,Classical Indian Music for Healing and Relaxation - The Ancient Beauty of the Veena With Young Virtuosa Gayatri Govindarajan,Music for Deep Meditation,17-02-2008,466047,24,spotify:user:,2023-11-14T08:04:21Z,meditation,0.432,0.118,9,-18.418,1,0.0343,0.988,0.432,0.101,0.172,93.896,3
